time_step,eval_return_mean,eval_std_mean,timestamp
0,473.8210842140521,6.051048335246394,2021-02-26 11:13:23
30000,516.8076294651078,69.21554589351899,2021-02-26 11:16:03
60000,440.48852517209673,37.318349779026114,2021-02-26 11:23:11
90000,667.5011596514086,39.22177470865687,2021-02-26 11:30:12
120000,902.1600765829501,78.14382757854636,2021-02-26 11:37:06
150000,893.7588411558038,29.72647434934743,2021-02-26 11:43:55
180000,969.1500613771905,38.557094231201525,2021-02-26 11:50:46
210000,849.110913956884,37.06534320950823,2021-02-26 11:57:37
240000,829.797795631157,80.92924064444166,2021-02-26 12:04:28
270000,945.5554017105558,19.74921892877109,2021-02-26 12:11:19
300000,891.4289869770294,57.171835582631566,2021-02-26 12:18:10
330000,920.3884347622767,52.511549239286076,2021-02-26 12:24:59
360000,1029.8586640384326,72.3200082355288,2021-02-26 12:31:48
390000,622.7313843818051,7.575444404744418,2021-02-26 12:38:38
420000,1030.1875977691825,35.333692011257384,2021-02-26 12:45:29
450000,1089.3181133214573,55.01618087900387,2021-02-26 12:52:20
480000,1075.3503591043814,35.39722306932135,2021-02-26 12:59:11
510000,1118.3421778276143,92.61216815489128,2021-02-26 13:06:01
540000,1022.8823341175168,88.30330641920511,2021-02-26 13:12:53
570000,1211.9151130274417,105.95360656720284,2021-02-26 13:19:43
600000,1075.9196738504356,120.78285555064548,2021-02-26 13:26:32
630000,1116.8295956084057,85.52769826627316,2021-02-26 13:33:24
660000,1108.6807016197913,26.818584926965695,2021-02-26 13:40:14
690000,1599.7366887086544,28.915562567953597,2021-02-26 13:47:05
720000,1229.8225230396592,17.602912929460082,2021-02-26 13:53:57
750000,1548.267181976055,19.651817298071897,2021-02-26 14:00:48
780000,1561.6366300521433,42.82057429982908,2021-02-26 14:07:37
810000,1591.3355461825952,22.72767576204044,2021-02-26 14:14:27
840000,1430.3458640026342,129.77674511373863,2021-02-26 14:21:16
870000,1168.0081502868145,111.3726365661228,2021-02-26 14:28:06
900000,1073.6652049692382,67.06353666582925,2021-02-26 14:34:57
930000,969.3564750440694,59.622512089168595,2021-02-26 14:41:47
