time_step,eval_return_mean,eval_std_mean,timestamp
0,13.689386634457232,0.27284645541389935,2021-02-26 11:24:52
30000,13.549195946779799,0.18957154006264357,2021-02-26 11:27:16
60000,325.0506266730495,288.537852052232,2021-02-26 11:34:03
90000,80.16445505283579,15.307841301932005,2021-02-26 11:40:30
120000,104.3872503149257,41.852843422949064,2021-02-26 11:46:57
150000,110.20725100992563,56.347705073780446,2021-02-26 11:53:22
180000,410.4542987824008,355.5878018483477,2021-02-26 11:59:59
210000,146.2637477287784,25.85544970653229,2021-02-26 12:06:24
240000,470.4318336158386,351.6215143369008,2021-02-26 12:13:01
270000,673.8678566127587,361.4587511405974,2021-02-26 12:19:37
300000,641.6371002565745,296.982163316213,2021-02-26 12:26:14
330000,502.7020736392081,407.07373022874106,2021-02-26 12:32:51
360000,669.2677850380957,348.43517826286535,2021-02-26 12:39:27
390000,999.2732315560281,1.8539047567220257,2021-02-26 12:46:04
420000,526.4596997595274,405.9993624780638,2021-02-26 12:52:40
450000,993.8192871794041,3.2455913747564287,2021-02-26 12:59:16
480000,999.7571699637813,2.551156783806589,2021-02-26 13:05:52
510000,798.488101872698,253.70624467756988,2021-02-26 13:12:29
540000,999.5595482873583,1.8864567494002962,2021-02-26 13:19:03
570000,998.6615417423033,0.6952766932142233,2021-02-26 13:25:40
600000,998.4991431828843,0.8508170575811446,2021-02-26 13:32:17
630000,815.3072489661233,358.63109135053224,2021-02-26 13:38:53
660000,995.937005876244,2.0894596777509826,2021-02-26 13:45:28
690000,993.8122157289235,2.653968783052689,2021-02-26 13:52:03
720000,1001.493225724496,1.452968625244891,2021-02-26 13:58:40
750000,1002.1418617341884,1.5375728838881317,2021-02-26 14:05:16
780000,998.1222262973649,2.4439155761195868,2021-02-26 14:11:52
810000,864.3149257414394,256.13062498948574,2021-02-26 14:18:28
840000,815.5240268630594,357.55928516448483,2021-02-26 14:25:03
870000,998.6632724967537,2.365869248238287,2021-02-26 14:31:41
900000,999.6633229430163,3.3825967384959834,2021-02-26 14:38:17
930000,997.2304401822679,1.3972671995862262,2021-02-26 14:44:54
960000,999.6606218416839,2.942701421686746,2021-02-26 14:51:30
990000,1001.7656029454463,2.8765772957121687,2021-02-26 14:58:07
1020000,998.3617336880794,3.5385981400201225,2021-02-26 15:04:43
1050000,997.4009648601065,4.265838075175168,2021-02-26 15:11:20
1080000,835.9375154281491,328.6418075243222,2021-02-26 15:17:57
1110000,815.8842875356288,368.95898729512004,2021-02-26 15:24:33
1140000,903.8488481990813,185.84635842891362,2021-02-26 15:31:10
1170000,640.6294374984717,447.0789124494501,2021-02-26 15:37:46
1200000,1005.7155644873073,4.3301256334711065,2021-02-26 15:44:22
1230000,1002.685360659951,7.179041830386752,2021-02-26 15:50:58
1260000,987.6744340564534,34.08386348972268,2021-02-26 15:57:34
1290000,999.5168632708713,4.898315418350677,2021-02-26 16:04:10
1320000,1004.2351103666222,7.619000325173459,2021-02-26 16:10:46
1350000,1003.2315994155109,5.701398833378463,2021-02-26 16:17:22
1380000,1008.3541566277536,7.7650457879498545,2021-02-26 16:23:58
1410000,998.8986074115268,8.010019791014011,2021-02-26 16:30:33
1440000,1003.296514157757,6.73888661287784,2021-02-26 16:37:10
1470000,1005.0669910312597,4.896983698682248,2021-02-26 16:43:46
1500000,1002.454868086179,5.5319439897006815,2021-02-26 16:50:22
1530000,1008.4230856482478,4.691418657352879,2021-02-26 16:56:57
1560000,1004.4682029365822,4.1500679486253835,2021-02-26 17:03:34
1590000,1005.0065136473534,4.407477273482029,2021-02-26 17:10:10
1620000,1000.8936446686437,4.629867688931587,2021-02-26 17:16:46
1650000,1002.4827364767729,5.688529710085206,2021-02-26 17:23:21
1680000,817.3024549867796,378.9555439257353,2021-02-26 17:29:57
1710000,986.2811985150598,34.0415169802048,2021-02-26 17:36:33
1740000,1005.0764558745889,2.8306256407658537,2021-02-26 17:43:10
1770000,1006.6446430336506,4.393530413057901,2021-02-26 17:49:45
1800000,993.5012920158439,0.973798472488535,2021-02-26 17:56:21
1830000,997.3794367490895,5.359866639080185,2021-02-26 18:02:57
1860000,1000.481661206293,6.821706866335949,2021-02-26 18:09:34
1890000,1003.7772968971079,4.313538106198327,2021-02-26 18:15:23
1920000,1000.8613071767379,6.910766424203888,2021-02-26 18:20:40
1950000,1002.3684977731789,3.7204382124473234,2021-02-26 18:25:43
1980000,967.2436410844497,75.08267839092512,2021-02-26 18:30:46
2010000,849.4290993222563,316.5566602766796,2021-02-26 18:35:49
2040000,1002.0598507069499,5.695078232051738,2021-02-26 18:40:52
2070000,970.8515286101072,46.1501792036471,2021-02-26 18:45:56
2100000,1006.4409956174374,4.569072073553209,2021-02-26 18:50:59
2130000,1006.3845718276956,5.538624751095367,2021-02-26 18:56:03
2160000,1002.6203933577235,5.519318263862793,2021-02-26 19:01:06
2190000,998.6313112592616,3.546179652274307,2021-02-26 19:06:10
2220000,1004.9506241336525,2.2562749866466363,2021-02-26 19:11:14
2250000,1005.210927582101,1.7655545317459305,2021-02-26 19:16:17
2280000,809.3153032189942,376.16576398877027,2021-02-26 19:21:21
2310000,1001.8649166361268,2.7814995100159696,2021-02-26 19:26:24
2340000,992.3437158757881,5.78863321364172,2021-02-26 19:31:28
2370000,1003.3807012240759,3.594626985588475,2021-02-26 19:36:31
