time_step,eval_return_mean,eval_std_mean,timestamp
0,471.29467894905156,92.66459008772631,2021-01-30 16:05:01
30000,253.35939926121372,221.07037607960407,2021-01-30 16:15:19
60000,550.5146859478364,5.640509115774467,2021-01-30 16:26:25
90000,475.04118055292236,110.78006594385394,2021-01-30 16:37:29
120000,677.7381927312829,42.00059524636922,2021-01-30 16:48:30
150000,750.3069822396291,36.97536403934144,2021-01-30 16:59:36
180000,689.9354950341133,45.474290314683984,2021-01-30 17:10:40
210000,655.8744586269172,77.78305907813878,2021-01-30 17:21:42
240000,688.179642266391,77.8866008844749,2021-01-30 17:32:47
270000,694.8551352661401,64.7543219369873,2021-01-30 17:43:51
300000,689.8105293178783,54.3465126643657,2021-01-30 17:54:57
330000,659.2736846510409,65.67772010336654,2021-01-30 18:06:08
360000,715.19221281763,21.27808928942516,2021-01-30 18:17:17
390000,581.9841196474138,63.36186088621825,2021-01-30 18:28:22
420000,746.6986695416263,40.88133907876774,2021-01-30 18:39:26
450000,799.260880208317,102.08659854266374,2021-01-30 18:50:30
480000,858.9000015576381,27.52403328746831,2021-01-30 19:01:35
510000,815.4724326035205,37.79914437680968,2021-01-30 19:12:42
540000,859.1357970179719,44.80559300705261,2021-01-30 19:23:47
570000,854.2514974023173,27.013531196829582,2021-01-30 19:34:55
600000,876.3031171789069,49.012960384796166,2021-01-30 19:45:57
630000,844.2167607813174,29.182489899170626,2021-01-30 19:56:59
660000,836.3786690663107,108.28947617930497,2021-01-30 20:08:03
690000,838.1463641009925,73.62899714874817,2021-01-30 20:19:07
720000,792.9965862717088,61.487792422323295,2021-01-30 20:30:14
750000,844.4209090279719,48.093448298968326,2021-01-30 20:41:20
780000,835.0813620766679,26.76210810744843,2021-01-30 20:52:23
810000,842.2340561944777,63.108520742742925,2021-01-30 21:03:27
840000,915.7588654828963,53.06340206665413,2021-01-30 21:14:34
870000,855.6369536732007,54.152015781031956,2021-01-30 21:25:39
900000,925.6511229124559,76.03767914157574,2021-01-30 21:36:47
930000,937.0729536869951,73.37469957583306,2021-01-30 21:47:54
960000,981.4408407236106,126.41329082319494,2021-01-30 21:59:00
990000,1062.012164192897,150.79684285091164,2021-01-30 22:10:03
1020000,1014.0494395789985,135.09038853509355,2021-01-30 22:21:07
1050000,978.4058785177427,132.1424288934955,2021-01-30 22:32:15
1080000,1375.9496734724985,108.03378727077873,2021-01-30 22:43:21
1110000,1243.6954669929453,108.06097186866903,2021-01-30 22:54:28
1140000,1082.5486733474186,249.76882520036,2021-01-30 23:05:34
1170000,1373.4475883393527,102.03493286846647,2021-01-30 23:16:37
1200000,1351.0514041436593,89.11832791918079,2021-01-30 23:27:47
1230000,1466.291864610084,10.98996248682378,2021-01-30 23:38:51
1260000,1509.5307130753586,24.08227948042685,2021-01-30 23:49:55
1290000,1425.3136444334846,151.1278176011158,2021-01-31 00:00:57
1320000,1113.3643252212264,141.65939306058704,2021-01-31 00:12:00
1350000,1405.5211544340368,71.61064745512172,2021-01-31 00:23:01
1380000,1492.1301940288488,37.05631688696012,2021-01-31 00:34:08
1410000,1529.8963052200174,70.4971103882675,2021-01-31 00:45:14
1440000,1294.4660841703128,197.4557091560005,2021-01-31 00:56:20
1470000,1384.5328725575407,41.529182813993316,2021-01-31 01:07:23
1500000,1459.2024224801783,85.70618330242453,2021-01-31 01:18:25
1530000,1372.6550124787282,70.66923883740063,2021-01-31 01:29:32
1560000,993.9148639862622,134.90182517436574,2021-01-31 01:40:37
1590000,1147.5252017367695,51.216419551303105,2021-01-31 01:51:41
1620000,1559.31246699656,87.49260643685233,2021-01-31 02:02:46
1650000,1640.4650744836163,61.376523354332214,2021-01-31 02:13:49
1680000,1325.9931126313365,40.81920650105489,2021-01-31 02:24:54
1710000,1659.0124044165211,15.262658761591274,2021-01-31 02:36:02
1740000,1114.5205018355816,223.48453217966386,2021-01-31 02:47:10
1770000,1773.257495133119,24.065876231617207,2021-01-31 02:58:18
1800000,1639.9650838734829,38.15615765929256,2021-01-31 03:09:22
1830000,1688.763217856353,53.30370967924995,2021-01-31 03:20:31
1860000,1627.6718449750817,185.2339652950702,2021-01-31 03:31:36
1890000,1733.6787001354896,16.61686793049662,2021-01-31 03:42:48
1920000,1672.9180679194317,19.408114135887786,2021-01-31 03:53:53
1950000,1763.8471209073111,178.16045558090016,2021-01-31 04:04:58
1980000,1801.8173823621087,46.261593491033075,2021-01-31 04:16:07
2010000,1877.922679983827,5.695066308264792,2021-01-31 04:27:09
2040000,1858.712349219631,12.078506343450652,2021-01-31 04:38:12
2070000,1743.6182135927324,35.66611096775055,2021-01-31 04:49:14
2100000,1913.2159787285698,6.577022040369038,2021-01-31 05:00:21
2130000,2072.27519386051,3.8176340916043343,2021-01-31 05:11:26
2160000,2035.0901793131234,3.0943968094187646,2021-01-31 05:22:33
2190000,2037.81966921318,5.7708795778736794,2021-01-31 05:33:42
2220000,2100.490214031076,4.508546066384575,2021-01-31 05:44:48
2250000,2097.1045652356033,1.2938387443392048,2021-01-31 05:55:53
2280000,2035.6855080074486,8.54549497076407,2021-01-31 06:06:57
2310000,2113.7569625907286,3.573280210502141,2021-01-31 06:18:00
2340000,2013.8623591914215,54.371407949931196,2021-01-31 06:29:05
2370000,1843.588798552631,28.616960541914082,2021-01-31 06:40:10
2400000,1625.6196600547987,284.87962624225315,2021-01-31 06:51:16
2430000,1917.3794100842247,25.783323316046324,2021-01-31 07:02:23
2460000,2129.367595383126,1.8772875198217054,2021-01-31 07:13:26
2490000,2008.7469382875129,6.59744298227109,2021-01-31 07:24:35
